observed_on,latitude,longitude,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_state_name,species_guess,common_name,taxon_family_name,taxon_genus_name,scientific_name,iconic_taxon_name,taxon_id,id
20170520,42.50246802,-115.9007365,2017-05-20 19:26:00 UTC,Mountain Time (US & Canada),FALSE,39341,mmayfield,2017-05-22 22:29:54 UTC,2017-05-23 09:28:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6324641,https://static.inaturalist.org/photos/7966189/medium.jpeg?1495492062,,,FALSE,1,0,FALSE,,"Owyhee County, US-ID, US",,obscured,TRUE,,,,Idaho,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6324641
20170521,42.70743133,-116.2925031,2017-05-21 18:58:00 UTC,Mountain Time (US & Canada),FALSE,39341,mmayfield,2017-05-22 22:29:54 UTC,2017-06-19 16:29:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6324642,https://static.inaturalist.org/photos/7966206/medium.jpeg?1495492194,,,FALSE,1,0,FALSE,,"Owyhee County, US-ID, US",,obscured,TRUE,,,,Idaho,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6324642
20170522,48.4847591,-123.5482743,2017-05-22 16:09:00 UTC,Pacific Time (US & Canada),TRUE,302785,thomasbarbin,2017-05-23 00:14:05 UTC,2017-05-26 06:40:36 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/6326052,https://static.inaturalist.org/photos/7968744/medium.jpg?1495498375,,,FALSE,1,0,FALSE,,"Goldstream Provincial Park, 2930 Trans-Canada Hwy, Victoria, BC V9B 5T9, Canada",179,,FALSE,,,,,Coho Salmon,Coho Salmon,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,Actinopterygii,53692,6326052
20140301,39.80686686,-119.5312232,,Pacific Time (US & Canada),,296623,papili01,2017-05-23 17:41:32 UTC,2017-05-24 04:12:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6334696,https://static.inaturalist.org/photos/7982764/medium.jpeg?1495564320,,,FALSE,1,0,FALSE,,"Washoe County, US-NV, US",977,,TRUE,,,,Nevada,Lahontan Cutthroat Trout,Lahontan Cutthroat Trout,Salmonidae,Oncorhynchus,Oncorhynchus clarkii henshawi,Actinopterygii,117315,6334696
20170523,35.68757167,-83.53822167,2017-05-23 16:06:31 UTC,Eastern Time (US & Canada),TRUE,20806,rangerjosh,2017-05-25 00:21:39 UTC,2017-05-25 04:15:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6351571,https://static.inaturalist.org/photos/8007895/medium.jpg?1495671713,,Captured with permit as part of the GRSM fisheries department ,FALSE,1,0,FALSE,3,"Great Smoky Mountains National Park, Gatlinburg, TN, US",,,FALSE,,,,Tennessee,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6351571
20170526,43.087248,-89.81211,2017-05-26 18:36:04 UTC,Central Time (US & Canada),,492264,dwalc400,2017-05-27 03:52:12 UTC,2017-06-06 09:30:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6376811,https://static.inaturalist.org/photos/8047754/medium.jpg?1495857144,,,FALSE,1,0,FALSE,3,"53515, Vermont, WI, US",,,FALSE,,,,Wisconsin,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6376811
20170526,43.80898333,-123.7753967,2017-05-26 19:35:33 UTC,Pacific Time (US & Canada),FALSE,297709,zoltshmack,2017-05-27 04:15:49 UTC,2017-05-28 03:14:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6376993,https://static.inaturalist.org/photos/8048117/medium.jpg?1495858566,,,FALSE,2,0,FALSE,3,"W Fork Smith River Rd, Reedsport, OR, US",,,FALSE,,,,Oregon,Cutthroat Trout,Cutthroat Trout,Salmonidae,Oncorhynchus,Oncorhynchus clarkii,Actinopterygii,68075,6376993
20160928,35.94522392,-118.4153209,2016-09-28 18:12:37 UTC,Pacific Time (US & Canada),,492327,matthew145,2017-05-27 06:49:59 UTC,2017-11-15 06:54:12 UTC,research,,https://www.inaturalist.org/observations/6377941,https://static.inaturalist.org/photos/8049933/medium.jpg?1495867804,,"Golden trout in small creek in kernville, ca. Also brown trout, rainbows and  golden hybrids found in creek
",FALSE,4,0,FALSE,3,"California, US",2533,,TRUE,,,,California,Golden Trout,Golden Trout,Salmonidae,Oncorhynchus,Oncorhynchus aguabonita,Actinopterygii,68076,6377941
20170520,35.352699,-82.778315,,Eastern Time (US & Canada),,152796,leicesterlibrary,2017-05-27 16:22:07 UTC,2017-07-16 15:23:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6380695,https://static.inaturalist.org/photos/8054502/medium.jpg?1495902129,,ecoEXPLORE Username: Jman,FALSE,1,0,FALSE,,"North Carolina, US",,,FALSE,,,,North Carolina,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6380695
20170524,46.04544253,-60.92231141,2017-05-24 17:44:00 UTC,Atlantic Time (Canada),TRUE,114138,jollygoodyellow,2017-05-28 11:15:58 UTC,2017-11-11 11:55:35 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/6399132,https://static.inaturalist.org/photos/8071403/medium.jpg?1495969809,,,FALSE,2,0,FALSE,,"Nova Scotia, CA",1105,,TRUE,,,,,Atlantic Salmon,Atlantic Salmon,Salmonidae,Salmo,Salmo salar,Actinopterygii,48648,6399132
20140803,38.8111968,-80.03920293,2014-08-03 18:13:00 UTC,Eastern Time (US & Canada),TRUE,492790,randybodkins,2017-05-28 18:05:15 UTC,2017-05-28 18:44:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6402964,https://static.inaturalist.org/photos/8077559/medium.jpg?1495994568,,,FALSE,1,0,FALSE,,"Randolph County, WV, USA",2,,FALSE,,,,West Virginia,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6402964
20160730,43.54071919,-80.25159817,2016-07-30 14:35:41 UTC,Eastern Time (US & Canada),,493668,bearboy10,2017-05-29 03:59:12 UTC,2017-09-14 16:25:22 UTC,research,,https://www.inaturalist.org/observations/6412418,https://static.inaturalist.org/photos/8091810/medium.jpeg?1496030359,,,FALSE,2,0,FALSE,2,"68 Kent Street Guelph, ON N1H 3B8",176111,,FALSE,gps,gps,,,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6412418
20160716,45.22812569,-78.89947448,2016-07-16 14:22:28 UTC,Eastern Time (US & Canada),TRUE,493668,bearboy10,2017-05-29 04:18:56 UTC,2017-05-30 04:53:05 UTC,research,,https://www.inaturalist.org/observations/6412672,https://static.inaturalist.org/photos/8092062/medium.jpeg?1496031546,,,FALSE,2,0,FALSE,2,"1844-1886 Ontario 35 Dorset, ON P0A 1E0",44028,,FALSE,gps,gps,,,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6412672
20170529,44.51939038,-80.00935379,2017-05-29 12:19:00 UTC,Eastern Time (US & Canada),TRUE,493668,bearboy10,2017-05-29 12:20:52 UTC,2017-05-30 04:51:14 UTC,research,,https://www.inaturalist.org/observations/6414616,https://static.inaturalist.org/photos/8095145/medium.jpg?1496060456,,,FALSE,2,0,FALSE,2,"891 River Road West Unit 21 Wasaga Beach, ON L9Z 2K8",22014,,FALSE,gps,gps,,,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6414616
20170529,40.26205874,-77.66018009,2017-05-29 17:49:33 UTC,Eastern Time (US & Canada),FALSE,312885,lyndah,2017-05-29 19:25:39 UTC,2017-11-10 07:05:33 UTC,research,,https://www.inaturalist.org/observations/6419284,https://static.inaturalist.org/photos/8104326/medium.jpeg?1496089012,,,FALSE,1,0,FALSE,2,"Perry County, US-PA, US",19,,FALSE,,,,Pennsylvania,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6419284
20170529,40.02589792,-105.2275877,2017-05-29 23:18:25 UTC,Mountain Time (US & Canada),,259191,danimal,2017-05-29 23:35:18 UTC,2017-05-30 14:44:02 UTC,research,,https://www.inaturalist.org/observations/6423176,https://static.inaturalist.org/photos/8109187/medium.jpeg?1496100930,,,FALSE,1,0,FALSE,2,"5395 Pearl Parkway Boulder, CO 80301",7,,FALSE,,,,Colorado,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6423176
20170526,35.22704667,-82.80433667,2017-05-26 15:08:30 UTC,Eastern Time (US & Canada),,474731,treedogff,2017-05-30 15:17:07 UTC,2017-07-16 15:23:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6431004,https://static.inaturalist.org/photos/8120756/medium.jpg?1496157431,,,FALSE,1,0,FALSE,3,"Pisgah National Forest, Brevard, NC, US",,,FALSE,,,,North Carolina,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6431004
20170526,35.227225,-82.80466333,2017-05-26 15:39:31 UTC,Eastern Time (US & Canada),FALSE,474731,treedogff,2017-05-30 15:19:24 UTC,2017-07-16 15:23:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6431025,https://static.inaturalist.org/photos/8120812/medium.jpg?1496157571,,,FALSE,1,0,FALSE,3,"Pisgah National Forest, Brevard, NC, US",,,FALSE,,,,North Carolina,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6431025
20170526,35.22715,-82.804505,2017-05-26 15:25:21 UTC,Eastern Time (US & Canada),FALSE,474731,treedogff,2017-05-30 15:20:12 UTC,2017-07-16 15:23:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6431035,https://static.inaturalist.org/photos/8120826/medium.jpg?1496157616,,,FALSE,1,0,FALSE,3,"Pisgah National Forest, Brevard, NC, US",,,FALSE,,,,North Carolina,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6431035
20170520,48.68318694,20.11327922,2017-05-20 13:51:00 UTC,Paris,,386722,fero,2017-05-30 22:26:29 UTC,2018-01-05 16:13:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6436070,https://static.inaturalist.org/photos/8129117/medium.jpg?1496183129,,,FALSE,1,0,FALSE,,"050 01 Revúca, Slovakia",4,,FALSE,,,,,River Trout,River Trout,Salmonidae,Salmo,Salmo trutta fario,Actinopterygii,47514,6436070
20170530,43.39945763,-91.09909002,2017-05-30 17:11:54 UTC,Central Time (US & Canada),,492264,dwalc400,2017-05-31 01:46:45 UTC,2017-06-03 14:44:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6438734,https://static.inaturalist.org/photos/8133270/medium.jpg?1496195215,,,FALSE,1,0,FALSE,3,"61067–61157 Rush Creek Rd, Freeman, WI, US",46,,FALSE,,,,Wisconsin,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6438734
20170530,59.06581216,-155.2365688,2017-05-31 02:51:56 UTC,Eastern Time (US & Canada),TRUE,400429,sweiser,2017-05-31 03:18:13 UTC,2017-06-13 02:35:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6439753,https://static.inaturalist.org/photos/8135154/medium.jpg?1496200724,,Katmai National Park 7/2005,FALSE,1,0,FALSE,3,"Katmai National Park and Preserve, Levelock, AK, US",31488,,FALSE,,,,Alaska,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6439753
20160712,58.20472643,-157.6757813,2016-07-12 03:00:00 UTC,Atlantic Time (Canada),TRUE,495990,gleblanc756,2017-05-31 16:09:26 UTC,2017-11-23 22:49:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6444639,https://static.inaturalist.org/photos/8142377/medium.jpg?1496246853,,"1117
",FALSE,2,0,FALSE,,"Egegik, AK, USA",1953,,FALSE,,,,Alaska,Coho Salmon,Coho Salmon,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,Actinopterygii,53692,6444639
20170429,43.98620333,-78.64338667,2017-04-29 14:37:24 UTC,Eastern Time (US & Canada),TRUE,498362,meghanan,2017-06-02 22:48:22 UTC,2017-09-15 16:29:17 UTC,research,,http://inaturalist.ca/observations/6472598,https://static.inaturalist.org/photos/8184609/medium.jpg?1496443713,,,FALSE,2,0,FALSE,3,"3278 Taunton Rd, Clarington, ON, CA",,,FALSE,,,,,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6472598
20170602,43.56503083,-80.26824262,2017-06-02 14:02:41 UTC,Eastern Time (US & Canada),,493696,bisonbison22,2017-06-03 03:12:28 UTC,2017-09-14 16:19:30 UTC,research,,https://www.inaturalist.org/observations/6475334,https://static.inaturalist.org/photos/8188885/medium.jpeg?1496459553,,,FALSE,2,0,FALSE,2,"Royal Recreation Trail Guelph, ON N1E",4128,,FALSE,gps,gps,,,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6475334
20170603,41.92747167,-74.71549167,2017-06-03 19:40:46 UTC,Eastern Time (US & Canada),FALSE,135019,madcap3693,2017-06-04 23:23:58 UTC,2017-06-05 09:19:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6500086,https://static.inaturalist.org/photos/8226280/medium.jpg?1496618661,,,FALSE,1,0,FALSE,3,"Catskill State Park, Rockland, NY, US",,,FALSE,,,,New York,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6500086
20170518,38.76015086,-79.74284051,2017-05-18 16:08:01 UTC,Eastern Time (US & Canada),FALSE,500415,greg_myers13,2017-06-05 14:35:33 UTC,2017-06-05 14:48:57 UTC,research,,https://www.inaturalist.org/observations/6508114,https://static.inaturalist.org/photos/8239647/medium.jpg?1496673392,,,FALSE,1,0,FALSE,3,"Spruce Knob-Seneca Rocks National Recreation Area, Glady, WV, US",19,,FALSE,,,,West Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6508114
20170603,40.87805767,-73.56562693,2017-06-03 14:30:00 UTC,Eastern Time (US & Canada),,498639,nick_dubin,2017-06-05 19:41:54 UTC,2017-06-06 19:12:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6512450,https://static.inaturalist.org/photos/8246194/medium.jpeg?1496691748,,"Brook Trout found at Shu Swamp. Pictured is one of roughly 6 individuals found during the BioBlitz around the 8-12inch size range. Most were young, around 2-3 inches long. ",FALSE,1,0,FALSE,2,"2-98 Dogwood Lane Locust Valley, NY 11560",1376,,FALSE,gps,gps,,New York,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis fontinalis,Actinopterygii,238361,6512450
20170605,49.32193333,-122.7708972,2017-06-05 18:40:00 UTC,Pacific Time (US & Canada),TRUE,459348,johndreynolds,2017-06-06 02:34:48 UTC,2018-01-16 18:01:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6517233,https://static.inaturalist.org/photos/8254035/medium.jpg?1496716197,"2017, bc, CANADA, Fish, Freshwater",,FALSE,2,0,FALSE,,"Coquitlam, BC, Canada",,,FALSE,,,,,Coho Salmon,Coho Salmon,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,Actinopterygii,53692,6517233
20160220,43.425495,-111.16005,2016-02-21 04:54:57 UTC,Eastern Time (US & Canada),,502548,jay36,2017-06-07 15:29:47 UTC,2017-06-08 10:06:02 UTC,research,,https://www.inaturalist.org/observations/6535230,https://static.inaturalist.org/photos/8281379/medium.jpg?1496849392,,"I don't know why it's saying I caught this in Palisades Lake, it was actually in the Snake River in Idaho Falls.",FALSE,1,0,FALSE,3,"Targhee National Forest, Swan Valley, ID, US",,,FALSE,,,,Idaho,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6535230
20090725,38.85337865,-79.98063556,2009-07-25 14:49:00 UTC,Eastern Time (US & Canada),FALSE,492790,randybodkins,2017-06-08 15:12:49 UTC,2017-06-08 16:16:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6548132,https://static.inaturalist.org/photos/8301300/medium.jpeg?1496934621,Roaring Creek,,FALSE,1,0,FALSE,,"Randolph County, WV, USA",2,,FALSE,,,,West Virginia,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6548132
20170605,30.96886925,-115.4828101,2017-06-05 18:29:00 UTC,Pacific Time (US & Canada),,210826,jmaley,2017-06-09 03:49:52 UTC,2017-07-20 01:31:06 UTC,research,CC0,https://www.inaturalist.org/observations/6557191,https://static.inaturalist.org/photos/8315076/medium.jpg?1496979861,,,FALSE,1,0,FALSE,,"Ensenada, MX-BN, MX",,,TRUE,,,,Baja California,Oncorhynchus mykiss nelsoni,,Salmonidae,Oncorhynchus,Oncorhynchus mykiss nelsoni,Actinopterygii,549293,6557191
20150908,35.044845,-84.54198833,2015-09-08 20:27:00 UTC,Central Time (US & Canada),TRUE,505122,quiggifur,2017-06-09 19:38:54 UTC,2017-11-25 19:46:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6563955,https://static.inaturalist.org/photos/8325441/medium.jpeg?1497036772,,,FALSE,1,0,FALSE,,"Polk County, TN, USA",,,FALSE,,,,Tennessee,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6563955
20150909,35.669382,-83.6619589,2015-09-09 19:29:00 UTC,Central Time (US & Canada),FALSE,505122,quiggifur,2017-06-09 19:38:55 UTC,2017-06-09 19:40:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6563958,https://static.inaturalist.org/photos/8325450/medium.jpeg?1497036809,,,FALSE,1,0,FALSE,,"Old State Hwy 73 Scenic, Gatlinburg, TN 37738, USA",420,,FALSE,,,,Tennessee,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6563958
20150909,35.66494833,-83.60353833,2015-09-09 16:46:00 UTC,Central Time (US & Canada),,505122,quiggifur,2017-06-09 19:38:55 UTC,2017-06-09 19:40:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6563959,https://static.inaturalist.org/photos/8325456/medium.jpeg?1497036820,,,FALSE,1,0,FALSE,,"Sevier County, TN, USA",,,FALSE,,,,Tennessee,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6563959
20160513,43.743305,-91.94313833,2016-05-14 00:12:00 UTC,Central Time (US & Canada),,505122,quiggifur,2017-06-09 20:59:12 UTC,2017-06-09 23:03:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6565239,https://static.inaturalist.org/photos/8327332/medium.jpg?1497041784,,,FALSE,1,0,FALSE,,"Fillmore County, MN, USA",,,FALSE,,,,Minnesota,Brown Trout,Brown Trout,Salmonidae,Salmo,Salmo trutta,Actinopterygii,47518,6565239
20160521,35.4,-87.51277778,2016-05-21 14:19:00 UTC,Central Time (US & Canada),TRUE,505122,quiggifur,2017-06-09 20:59:14 UTC,2017-06-10 10:11:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6565243,https://static.inaturalist.org/photos/8327335/medium.jpg?1497041795,,,FALSE,1,0,FALSE,,"Lawrence County, TN, USA",,,FALSE,,,,Tennessee,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6565243
20160521,35.40016667,-87.51282,2016-05-21 15:32:00 UTC,Central Time (US & Canada),TRUE,505122,quiggifur,2017-06-09 20:59:15 UTC,2017-06-10 10:11:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6565246,https://static.inaturalist.org/photos/8327355/medium.jpg?1497041878,,,FALSE,1,0,FALSE,,"Lawrence, Tennessee, United States",,,FALSE,,,,Tennessee,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6565246
20160604,37.33777778,-80.32111111,2016-06-04 20:37:00 UTC,Central Time (US & Canada),TRUE,505122,quiggifur,2017-06-09 21:22:20 UTC,2017-11-10 08:06:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6565578,https://static.inaturalist.org/photos/8327590/medium.jpg?1497042592,,,FALSE,1,0,FALSE,,"Montgomery, Virginia, United States",,,FALSE,,,,Virginia,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6565578
20161014,35.06427833,-83.900625,2016-10-14 16:25:00 UTC,Central Time (US & Canada),TRUE,505122,quiggifur,2017-06-09 21:49:42 UTC,2017-07-16 15:22:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6565925,https://static.inaturalist.org/photos/8328145/medium.jpg?1497044349,,,FALSE,1,0,FALSE,,"Clay County, NC, USA",,,FALSE,,,,North Carolina,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6565925
20170602,35.40001249,-87.5128315,2017-06-02 11:44:15 UTC,Central Time (US & Canada),TRUE,505122,quiggifur,2017-06-09 22:11:58 UTC,2017-06-09 23:06:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6566175,https://static.inaturalist.org/photos/8328669/medium.jpeg?1497046326,,,FALSE,1,0,FALSE,2,"356-382 Laurel Hill Road Lawrenceburg, TN 38464",516,,FALSE,gps,gps,,Tennessee,Rainbow Trout,Rainbow Trout,Salmonidae,Oncorhynchus,Oncorhynchus mykiss,Actinopterygii,47516,6566175
20170609,35.357795,-82.84117167,2017-06-09 18:42:35 UTC,Eastern Time (US & Canada),FALSE,474731,treedogff,2017-06-09 22:49:20 UTC,2017-07-16 15:21:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6566533,https://static.inaturalist.org/photos/8329275/medium.jpg?1497048582,,,FALSE,2,0,FALSE,3,"Pisgah National Forest, Canton, NC, US",,,FALSE,,,,North Carolina,Brook Trout,Brook Trout,Salmonidae,Salvelinus,Salvelinus fontinalis,Actinopterygii,49596,6566533
20110707,46.15988839,-123.8067126,2011-07-08 03:33:00 UTC,Hawaii,,25763,leecain,2017-06-10 03:36:10 UTC,2017-09-13 23:34:17 UTC,research,,https://www.inaturalist.org/observations/6570100,https://static.inaturalist.org/photos/8334991/medium.png?1497065640,,sea-run form; injured eye; Upward Bound Fish Presence Survey,FALSE,1,0,FALSE,,"Clatsop County, OR, USA",31,,FALSE,,,,Oregon,Coastal Cutthroat Trout,Coastal Cutthroat Trout,Salmonidae,Oncorhynchus,Oncorhynchus clarkii clarkii,Actinopterygii,128272,6570100
20110629,46.24979312,-123.8638973,2011-06-30 03:37:00 UTC,Hawaii,,25763,leecain,2017-06-10 03:40:37 UTC,2017-06-10 04:40:51 UTC,research,,https://www.inaturalist.org/observations/6570140,https://static.inaturalist.org/photos/8335062/medium.png?1497065894,,resident form; Upward Bound Fish Presence Survey,FALSE,1,0,FALSE,,"Pacific County, WA, USA",122,,FALSE,,,,Washington,Coastal Cutthroat Trout,Coastal Cutthroat Trout,Salmonidae,Oncorhynchus,Oncorhynchus clarkii clarkii,Actinopterygii,128272,6570140
20110623,46.18211837,-123.9060831,2011-06-24 04:19:00 UTC,Hawaii,FALSE,25763,leecain,2017-06-10 04:21:27 UTC,2017-06-17 17:09:49 UTC,research,,https://www.inaturalist.org/observations/6570665,https://static.inaturalist.org/photos/8335872/medium.png?1497068379,,Upward Bound Fish Presence Survey,FALSE,1,0,FALSE,,"Warrenton, OR, USA",59,,FALSE,,,,Oregon,Coho Salmon,Coho Salmon,Salmonidae,Oncorhynchus,Oncorhynchus kisutch,Actinopterygii,53692,6570665
